nick,title,hour,date_posted,num_replys,find_helpful,awarded,num_user_products,content_text,user_reviews_cursor
16293029,推荐,"['总时数', '30.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,很好,AoJ4h7+q1psDe4r6tgY=
日本退学医学生作家,推荐,"['总时数', '28.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 35  项产品,有点难,AoJ4/sf8vZoDe6zSnQY=
之余,推荐,"['总时数', '91.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,无需多言,AoJ4/sf8vZoDe6zSnQY=
46128318,推荐,"['总时数', '18.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,还用多说么,AoJ4/sf8vZoDe6zSnQY=
爆炒皮皮皮,推荐,"['总时数', '168.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 94  项产品,好玩爱玩喜欢玩,AoJ4/sf8vZoDe6zSnQY=
CoCo,推荐,"['总时数', '100.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,too hard,AoJ4/sf8vZoDe6zSnQY=
Solitude,推荐,"['总时数', '33.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩,AoJ4/sf8vZoDe6zSnQY=
miaoyue.,推荐,"['总时数', '66.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,"美术与画面无敌，游戏性也不错，在我看来没有什么雷点，顶多是可以向上优化,内容可能有点偏少了（我想玩更多），期待dlc。总的来说，国产3a里排第一",AoJ4/sf8vZoDe6zSnQY=
小co猫ke,推荐,"['总时数', '47.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩,AoJ47u7YvJoDc/S6nQY=
依韵,推荐,"['总时数', '76.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,圆了我的西游梦,AoJ47u7YvJoDc/S6nQY=
39602597,推荐,"['总时数', '40.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,真心不错,AoJ47u7YvJoDc/S6nQY=
我非常爱国你摇了我吧,推荐,"['总时数', '4.0', '小时']",,0,尚未有人觉得这篇评测有价值				1,1,,输得不冤，能拿最佳动作游戏奖，估计也是因为龙信2和浪人崛起也是重量级，我的建议是这游戏还不够硬核，应该给每个boss旁边搭配至少10个火焰机关枪，伤害翻一倍 体验最纯粹的魂斗罗很难想象都2042年了，许多设计师认为的硬核就是添加不少恶心人的东西，你把boss的ai做更好更激进一点，不比到处堆怪还堆一堆远程强，一个拿棍子的原始人对抗一群机关枪，俯冲轰炸机，还有狂兽人，太硬核了这个反转了，连33这种游戏都能拿tga大满贯，这游戏为什么不能拿，还够吧独立游戏，不得不忍痛改为好评了,AoJ47u7YvJoDc/S6nQY=
yang1,推荐,"['总时数', '103.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 3  项产品,大头娃娃是噩梦,AoJ47u7YvJoDc/S6nQY=
我说防反你尔多隆吗,推荐,"['总时数', '43.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 2  项产品,免费获取的产品玩的第一款动作游戏，非常简单易上手，战斗体验感很畅快，玩的时候只要跟着攻略舔图就行，遇到怪再自己打,AoJ47u7YvJoDc/S6nQY=
果粒橙,推荐,"['总时数', '68.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 3  项产品,SDFWASF,AoJ47u7YvJoDc/S6nQY=
baolongzhanshi,推荐,"['总时数', '72.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,一直打一直爽,AoJ47u7YvJoDc/S6nQY=
zdn,推荐,"['总时数', '29.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 352  项产品,  总体来说，作为目前国单最优秀的作品，黑猴绝对是稳居t1水准的，跟t0的bd3之类确实有差距，但以国单处女作来说，肯定是对的住国区玩家的等待的。  我记得我是21年关注到了黑猴实机，事实上那时候我是不看好的，毕竟确实那时候国单是一片空白，根本没有经验。但我还是选择了首发支持，游玩感受只能说是惊艳，但不是游戏性或者剧情上的惊艳，而是文化共鸣上的惊艳，很难想象游科真的端上来了一部在优秀的基础上完整讲述西游故事的国单3a。  那种体验是玩其他3a带来不了的，这让我开始相信以前不敢想的事情：会不会有一天国产武侠单机也会有黑猴的质量，国单会不会开始百花齐放，能在优秀作品里体验中国各段历史，就像天国拯救一样（因为本人就是历史专业所以确实很想玩到哈哈）所以黑猴在我这里文化加分确实是有的。  游戏性我同样认为是t1水准的，比起魂来说，我的游玩体验更像是以前玩鬼泣5的感受。打击动作流畅演出精美，最后一章虽然有些赶工但属于瑕不掩瑜，音乐也很有诚意，不得不再说一次，真的让我很难相信这是国单3a处女作的质量，因为我那时觉得这种体量的3a国内厂商很难做到完整呈现上来。至于空气墙的问题，事实上我并没有感觉到有影响游玩体验，作为线性游戏来说空气墙已经存在在了很多游戏里面。  然后是我的一些各类型游戏的个人打分：bd3给到9.8，老头环9.7，神原2给到9.6，双影奇境9.6，双人9.5，骑砍9.5，生化8给到9.2，天国2给到9.2，黑猴9.0（文化情怀加分可以到9.4），33给9.0，死搁8.9。,AoJ47u7YvJoDc/S6nQY=
光麒哥哥,推荐,"['总时数', '18.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 3  项产品,就是打不过妖怪 ,AoJ47u7YvJoDc/S6nQY=
676634927,推荐,"['总时数', '73.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 32  项产品,不错,AoJ44vmsvJoDfum0nQY=
司南北转转转转,推荐,"['总时数', '102.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 61  项产品,虽然第六章差强人意，但是总体来说瑕不掩瑜。还有，雪地显示错误的方格什么时候修啊,AoJ44vmsvJoDfum0nQY=
1779909920,推荐,"['总时数', '81.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,牛逼,AoJ44vmsvJoDfum0nQY=
白,推荐,"['总时数', '35.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 26  项产品,好玩爱玩,AoJ44vmsvJoDfum0nQY=
bruce_sheng,推荐,"['总时数', '126.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,非常棒的一款游戏，期待dlc ,AoJ44vmsvJoDfum0nQY=
moonelves,推荐,"['总时数', '60.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 33  项产品,画面非常震撼，走路的时候晃晃镜头都是风景，非常棒。,AoJ44vmsvJoDfum0nQY=
洤弘,推荐,"['总时数', '154.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,难度虽然高，但确实好玩，不错,AoJ44vmsvJoDfum0nQY=
佳佳,推荐,"['总时数', '55.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,nb,AoJ44vmsvJoDfum0nQY=
南轩,推荐,"['总时数', '50.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 20  项产品,巨好玩,AoJ44vmsvJoDfum0nQY=
罢歌舞,推荐,"['总时数', '31.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 33  项产品,无敌神作，毛主席万岁！,AoJ44vmsvJoDfum0nQY=
Ceilia,推荐,"['总时数', '55.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩,AoJwhMOKvJoDd8iwnQY=
cliniquehatred,推荐,"['总时数', '29.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,除去地图做得烂、人物动作夸张，战斗不错、情怀不错，但是第二部钟馗就没这么多情怀了，一周目小圣状态出击，二周目再拜入宗门转大圣无敌之姿,AoJwhMOKvJoDd8iwnQY=
zhang,推荐,"['总时数', '22.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,产品已退款非常好,AoJwhMOKvJoDd8iwnQY=
雨渐渐,推荐,"['总时数', '320.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 43  项产品,伟大无需多言,AoJwhMOKvJoDd8iwnQY=
sharp097,推荐,"['总时数', '60.5', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 4  项产品,甚好，难以置信，虽然有些小瑕疵，总体完全瑕不掩瑜，3A动作游戏里面玩到中国公司的作品，十分感动，感恩，感谢，感谢这个时代的包容性，感恩一切，感谢一切，诚如某网友评论，黑神话 & deepseek是国运级别的产物，经过几个月的亲身体验，此言非虚，黑神话的出现让我回到了18岁那年在网吧的鸡情岁月（hhhhhhhhhhhhhh😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂），deepseek的出现让我顿觉老骥伏枥，志在千里，千帆竞发，生机勃勃，总之，总而言之，言而总之，唯美食与游戏不可辜负，舌尖上的中国，指尖上的游戏。横批：吾辈当自强！天行健君子以自强不息，地势坤君子以厚德载物。奥里给~😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,AoJwhMOKvJoDd8iwnQY=
我是个哥哥,推荐,"['总时数', '30.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 80  项产品,30h的游戏时间对于大多数大佬来说是小意思，但我还是要发言，真的不错，尤其是配台好一些的电脑和显示器。真是就是享受。,AoJwhMOKvJoDd8iwnQY=
Momotaros,推荐,"['总时数', '76.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 37  项产品,抛开国产3A大作的滤镜，黑神话也是质量很顶的游戏，作为开山之作真的很棒了,AoJwhMOKvJoDd8iwnQY=
meishiaijiesen,推荐,"['总时数', '83.5', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,挺好玩的,AoJwhMOKvJoDd8iwnQY=
oh my good,推荐,"['总时数', '33.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好玩 ,AoJwhMOKvJoDd8iwnQY=
a2001v,推荐,"['总时数', '20.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,"WERRWE WERGSDF GDFQWETH  VBCCVXBNHYUIU OIULFGVHXDVSDTERU6YTIKOOLIOPM,.DFWSEASSFREW3",AoJwhMOKvJoDd8iwnQY=
3165721193,推荐,"['总时数', '23.0', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,1,AoJ4+73cu5oDeaOsnQY=
handsomeboy,推荐,"['总时数', '63.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 18  项产品,.,AoJ4+73cu5oDeaOsnQY=
zglsharpsteel,推荐,"['总时数', '116.2', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 4  项产品,时隔一年才玩这个传说中的大作 确实很惊艳。感觉很值,AoJ4+73cu5oDeaOsnQY=
月亮他妈,推荐,"['总时数', '53.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 11  项产品,舒坦,AoJ4+73cu5oDeaOsnQY=
SVIP,推荐,"['总时数', '94.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 78  项产品,十分推荐，就是章节太少了，刚学会识破就结束了，希望尽快出dlc让我大杀四方,AoJ4+73cu5oDeaOsnQY=
狂砍一条街,推荐,"['总时数', '199.2', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,就是好玩啊,AoJ4+73cu5oDeaOsnQY=
音速*小飞,推荐,"['总时数', '168.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 10  项产品,虽然BOSS有点难，但是打过去的时候感觉非常的好，画质很棒，值得推荐，价格对于学生党来说确实有点高，按需所取。,AoJ4+73cu5oDeaOsnQY=
chango,不推荐,"['总时数', '51.6', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 304  项产品,本来想改好评的，第六章1年了不修去搞新游戏，就没有资格好评。这剧情其实也跟国产电影一个味儿，只不过在游戏里看着没那么恶心。============================第六章一坨，还闪退=======================第四章什么情况？谁家游戏关了锁定还给你硬锁？打带隐身的双boss硬锁唐得没边了。,AoJ4+73cu5oDeaOsnQY=
柏林的雨,推荐,"['总时数', '45.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 3  项产品,NB ,AoJ4+73cu5oDeaOsnQY=
毛坝黄晓明,推荐,"['总时数', '127.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,好处就不说了，说点不好的：1，地图太大，好难找，头晕，但想探索的时候吧，空气墙又太多；2，想全收集，不看攻略是不可能的，哪怕第三遍打，还得看攻略，不然落下啥心理不舒服；3，希望多些自由发挥的地方，比如，装备可以自由合成，这样就有独一无二感了，不然，了不起就是个操作高手，没有收集、DIY的快感。,AoJ4+73cu5oDeaOsnQY=
丶向来痴,推荐,"['总时数', '77.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,111111111111,AoJw58Wru5oDf9OonQY=
19579879600,推荐,"['总时数', '189.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,国产,AoJw58Wru5oDf9OonQY=
心碎了,推荐,"['总时数', '16.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 7  项产品,可以。打击感很强,AoJw58Wru5oDf9OonQY=
噜哈哈啰哈,推荐,"['总时数', '94.9', '小时']",,0,1 人觉得这篇评测有价值				0,0,,无与伦比的好,AoJw58Wru5oDf9OonQY=
我不吃香菜,推荐,"['总时数', '50.7', '小时']",,0,1 人觉得这篇评测有价值				0,0,帐户内拥有 42  项产品,NB,AoJw58Wru5oDf9OonQY=
哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,推荐,"['总时数', '68.1', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 21  项产品,从来不写评测的，看到黑猴好评如潮以后更是觉得不缺我这一份，但是看完明末后高低得回来给个好评，不为别的，只为真正的好游戏发声，要有鲜明的立场，才能让真正的垃圾无所遁形。,AoJw58Wru5oDf9OonQY=
SCY,推荐,"['总时数', '27.4', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 39  项产品,好,AoJw58Wru5oDf9OonQY=
奖励一把亚索,推荐,"['总时数', '114.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,,快出四妹DLC！,AoJw58Wru5oDf9OonQY=
MilphoneQ,推荐,"['总时数', '67.3', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 146  项产品,1、动作系统的弊病：· 破棍式（识破）系统和只狼见切系统、怪猎太刀见切/盾斧GP比起来就像一坨屎，敌方出招动作不明朗、破棍式延迟太高，打起来没有见招拆招的操作感；而且识破系统收益太低，高风险低回报，点相关天赋完全是负收益，直接是废了一个反打的玩法。· 怪物招式几乎无前摇（甚至有巨量的瞬发技能），一个小场地的boss战，boss一个穿全场的技能瞬发；一个能把你击飞的甩手没也前摇，这要放在其他动作游戏怕不是被喷成翔？· 轻击连招加入一段花棍简直是屎上雕花，等于硬控自己两秒有这么多优秀的作品给你抄，抄了就是80分；非要自己创新，创了55分有意思吗2、游戏性的弊病：游戏资源分配不合理，跑图来说举个例子，一个小极乐谷放了5个土地庙，隔壁的雷音寺偌大个前庭就一个土地庙。技能有cd就够了，不知道为什么非要画蛇添足加个蓝量，舔图阶段往往是血量资源多到用不完，结果挂着空蓝打一小时啥技能都不能用，遇到大怪就只能平A，完全体验不到技能多样的舔图乐趣、回蓝手段给的抠抠搜搜，好歹给个回蓝的丹药有这么难吗3、粪怪太多如果动作加速和攻击范围大就代表高难度，那我也能当游戏策划了后期boss你只能捏着见底的蓝条，看它们上天遁地各种表演，对你表演hit&run，你甩着花棍打空气，重棍想击中更是难于登天。268买了张boss演出的门票4、第五章/第六章赶工痕迹明显西游记原著的剧情延展比较有意思，音乐很牛逼，每章结束动画堪比中国爱死机。但从动作游戏的内核来看，瑜不掩瑕,AoJw58Wru5oDf9OonQY=
Henry,推荐,"['总时数', '44.9', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 32  项产品,官方能优化一下手柄视角么跟狗屎一样，不知道怎么优化的话去看看隔壁老头环。,AoJw58Wru5oDf9OonQY=
伞兵一号,推荐,"['总时数', '57.7', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 8  项产品,中式浪漫无可匹敌,AoJ4+K/nuZoDfceRnQY=
Quickbeam.,推荐,"['总时数', '51.6', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,, 好玩无需多言,AoJ4+K/nuZoDfceRnQY=
brands001,推荐,"['总时数', '63.8', '小时']",,0,尚未有人觉得这篇评测有价值				0,0,帐户内拥有 25  项产品,VERY GOOD,AoJ4+K/nuZoDfceRnQY=
